Reward,Total Success,Total Congestion,N_Average Delay,Total Average Delay,Mean Slot Energy,Backoff Indicator,MaxTx
-1.377854413,0.98158,0.08353021,0.30809681,35.48580859,0.42477906,10,2
-1.377840652,0.98038,0.082523524,0.308470525,35.5082315,0.42425817,10,2
-1.919102695,0.57998,0.570043247,0.18650504,1589.237491,0.28211401,340,12
-1.754018417,0.77486,0.488054589,0.269700928,484.9311101,0.34452201,350,2
-1.377631119,0.98072,0.08301513,0.307332028,35.43992169,0.42453106,10,2
-1.376844429,0.98096,0.086284186,0.305980876,35.35885255,0.42332239,10,2
-1.553395311,0.99674,0.196233247,0.303831722,115.7453097,0.42406106,64,2
-1.376928331,0.98074,0.083226557,0.306348608,35.38091645,0.4232588,10,2
-1.919604949,0.57306,0.5832476,0.180797368,1600.784944,0.27994427,360,28
-1.946837344,0.6484,0.522744273,0.191396902,1710.862585,0.32632349,153,22
-1.377571058,0.98182,0.083343858,0.307602208,35.45613249,0.42437619,10,2
-1.377376304,0.98118,0.082004272,0.308027069,35.48162417,0.42341716,10,2
-1.377009484,0.98114,0.082451459,0.30732787,35.43967222,0.42287428,10,2
-1.377470247,0.98142,0.083272786,0.30745926,35.44755558,0.42412064,10,2
-1.377621447,0.97988,0.085696506,0.308325169,35.49951014,0.42365489,10,2
-1.377783058,0.9808,0.082319042,0.308527053,35.51162316,0.42413485,10,2
-1.377604832,0.98146,0.086069195,0.307942589,35.47655534,0.42416629,10,2
-1.376857781,0.98064,0.084237647,0.30712086,35.42725159,0.4225042,10,2
-1.861651904,0.69904,0.437067808,0.085191268,425.9180877,0.76809194,10,38
-1.376740136,0.98024,0.084778868,0.307072758,35.42436546,0.42213682,10,2
-1.866918194,0.68256,0.437519801,0.076163877,441.9944327,0.7599266,10,40
-1.377568345,0.9819,0.084089315,0.307169773,35.43018637,0.42468628,10,2
-1.377912119,0.9804,0.083953333,0.30878213,35.52692778,0.42424407,10,2
-1.377151204,0.98092,0.080726054,0.307191208,35.4314725,0.42332476,10,2
-1.377777296,0.98066,0.084535944,0.307631255,35.45787531,0.42471967,10,2
-1.738988431,0.81504,0.456345289,0.276888395,430.9481498,0.35792955,301,2
-1.535186669,0.98212,0.199506488,0.111309245,63.19333686,0.68046018,10,8
-1.830961004,0.69266,0.434497843,0.066598184,343.9970837,0.77420871,10,36
-1.37755566,0.98136,0.086233304,0.308403644,35.50421864,0.42368831,10,2
-1.377641596,0.98056,0.084167012,0.30741617,35.44497022,0.42447198,10,2
-1.709758768,0.75556,0.402788416,0.056119244,148.0384351,0.83311498,10,24
-1.377235333,0.97966,0.084128067,0.307829587,35.46977523,0.42288254,10,2
-1.378357031,0.98018,0.084855935,0.308763016,35.52578098,0.42546336,10,2
-1.799891051,0.68482,0.43551145,0.06225777,276.3036126,0.78203118,10,34
-1.377011378,0.98042,0.086285704,0.306050808,35.36304849,0.42364043,10,2
-1.37718181,0.98164,0.081730513,0.306454844,35.38729066,0.42405791,10,2
-1.728061235,0.73138,0.414982318,0.059919097,165.5993601,0.83072705,10,26
-1.377641164,0.9815,0.083286551,0.308447954,35.50687723,0.42392206,10,2
-1.920886604,0.57866,0.578414685,0.184613062,1612.056855,0.28120157,350,14
-1.613230474,0.99794,0.259846934,0.299778698,172.8849229,0.42226279,103,2
-1.377018726,0.98092,0.084590743,0.306795321,35.40771928,0.4232317,10,2
-1.377663436,0.98106,0.08621066,0.307517719,35.45106314,0.42455405,10,2
-1.377398797,0.98104,0.084970212,0.307607233,35.45643399,0.42374754,10,2
-1.377043874,0.98078,0.083853504,0.307114406,35.42686433,0.4230532,10,2
-1.761170772,0.7034,0.4272721,0.059891777,210.1509809,0.80362736,10,30
-1.377597767,0.98092,0.084128993,0.308300711,35.49804265,0.42379698,10,2
-1.378076464,0.98194,0.082228103,0.308596588,35.51579526,0.42511769,10,2
-1.767311377,0.74366,0.504122356,0.261391542,541.0900411,0.33193305,400,2
-1.377219894,0.97994,0.085118132,0.307612371,35.45674225,0.42304241,10,2
-1.377736957,0.98104,0.083151996,0.307537579,35.45225475,0.42474233,10,2
-1.376905155,0.98144,0.082347208,0.306641262,35.39847571,0.42311791,10,2
-1.735411096,0.68476,0.476842695,0.125832058,358.0048776,0.39472413,123,6
-1.377136022,0.98056,0.084463873,0.307518153,35.45108917,0.42298799,10,2
-1.378109823,0.98002,0.08374649,0.308849139,35.53094835,0.42468064,10,2
-1.377450682,0.97994,0.084857291,0.307959331,35.47755985,0.42344436,10,2
-1.377345901,0.98174,0.082336977,0.30822655,35.49359301,0.42329588,10,2
-1.377461099,0.98044,0.084092914,0.307752982,35.4651789,0.42370948,10,2
-1.924262371,0.59278,0.564634229,0.187889908,1615.943115,0.28905085,301,18
-1.378365946,0.98036,0.084772212,0.309496851,35.56981109,0.42500807,10,2
-1.37790141,0.98134,0.08318764,0.308790361,35.52742169,0.42438135,10,2
-1.635863113,0.99026,0.289815442,0.297901398,201.698867,0.41900233,123,2
-1.377128257,0.98042,0.084624475,0.306514895,35.3908937,0.4236419,10,2
-1.377341695,0.98126,0.085786999,0.308312782,35.49876689,0.42313592,10,2
-1.377542506,0.98036,0.084846571,0.307926,35.47556,0.42380135,10,2
-1.553842642,0.99718,0.197566266,0.303982153,115.7941996,0.42521585,64,2
-1.378203558,0.98022,0.083907518,0.307934273,35.4760564,0.42562115,10,2
-1.377872589,0.98152,0.083114135,0.306910031,35.41460184,0.42565159,10,2
-1.73377386,0.63584,0.486217685,0.078847041,324.50346,0.42000806,74,10
-1.377474957,0.98144,0.083148216,0.307607529,35.45645174,0.42403375,10,2
-1.377817164,0.98014,0.086423887,0.307564906,35.45389434,0.42478201,10,2
-1.534947821,0.98222,0.201783825,0.119354592,62.95151799,0.6819925,10,8
-1.377026841,0.98062,0.083228047,0.307587717,35.455263,0.42264605,10,2
-1.60065994,0.99826,0.24694197,0.297994089,158.5471921,0.42374342,93,2
-1.377352134,0.97974,0.084044818,0.30685522,35.41131321,0.42390421,10,2
-1.377639412,0.98194,0.081831741,0.307374517,35.44247103,0.42474915,10,2
-1.37760072,0.98034,0.087076194,0.308518813,35.51112879,0.4235464,10,2
-1.377667797,0.98044,0.085699268,0.307501394,35.45008364,0.42446353,10,2
-1.377754079,0.98062,0.084494715,0.307774673,35.46648039,0.42454684,10,2
-1.968318721,0.70534,0.48981318,0.20550929,1795.682905,0.36882091,84,40
-1.377428532,0.9815,0.081776102,0.30748684,35.44921039,0.4239994,10,2
-1.377622332,0.98046,0.083170115,0.307459424,35.44756543,0.42436936,10,2
-1.378087165,0.97988,0.084650876,0.307590385,35.45542311,0.4254731,10,2
-1.751921794,0.69568,0.427118223,0.05571625,196.963489,0.80342623,10,30
-1.377273944,0.98028,0.084678863,0.30646856,35.3881136,0.42405581,10,2
-1.37729111,0.98216,0.084011877,0.307919959,35.47519752,0.42343396,10,2
-1.719797013,0.85766,0.420963031,0.282836462,370.5455775,0.37417694,251,2
-1.377662251,0.98032,0.086777757,0.308868533,35.53211196,0.42347067,10,2
-1.377510027,0.9799,0.08459781,0.306876552,35.41259312,0.42436032,10,2
-1.377708117,0.98068,0.084518859,0.307988675,35.47932047,0.42427949,10,2
-1.37702459,0.98014,0.085627275,0.306332089,35.37992532,0.42342889,10,2
-1.377584425,0.98054,0.083245316,0.309042296,35.54253779,0.42317274,10,2
-1.377561426,0.98096,0.083985817,0.307992511,35.47955064,0.42391807,10,2
-1.377976815,0.97996,0.084862063,0.308038083,35.48228499,0.42486457,10,2
-1.377106485,0.98078,0.082909978,0.306866304,35.41197822,0.42340134,10,2
-1.377753223,0.98066,0.085544256,0.307852195,35.47113169,0.42449754,10,2
-1.37706686,0.98152,0.083370546,0.306707963,35.40247779,0.42353735,10,2
-1.376323622,0.98116,0.084808404,0.306693098,35.40158588,0.42141115,10,2
-1.37728558,0.98164,0.084174096,0.307388656,35.44331934,0.42369425,10,2
-1.722266249,0.72734,0.416322722,0.053506645,159.5952099,0.82788606,10,26
-1.929545339,0.5999,0.55765673,0.191344099,1644.381564,0.29524892,261,38
-1.377422905,0.98034,0.084413666,0.306830623,35.4098374,0.42422975,10,2
-1.377172313,0.98134,0.084115174,0.30706483,35.42388978,0.42354918,10,2
-1.377733041,0.9816,0.082452199,0.307520035,35.45120212,0.42484681,10,2
-1.378031823,0.981,0.083316175,0.308927965,35.53567788,0.42458765,10,2
-1.37744152,0.98074,0.086846573,0.307803291,35.46819748,0.42367476,10,2
-1.377781083,0.98094,0.083589435,0.307788108,35.46728648,0.42467198,10,2
-1.377532595,0.9819,0.083746861,0.308049021,35.48294124,0.42397077,10,2
-1.377456665,0.98136,0.082308027,0.308879174,35.53275047,0.42308035,10,2
-1.378421871,0.9811,0.085045203,0.308378351,35.50270105,0.42608508,10,2
-1.96243178,0.68952,0.499177518,0.203403619,1784.577445,0.35413622,103,32
-1.377187015,0.98114,0.083684765,0.307361844,35.44171066,0.42334589,10,2
-1.941114144,0.6281,0.539262759,0.193375806,1696.468874,0.31354263,192,34
-1.723505022,0.8523,0.427760496,0.281243152,382.6160976,0.37042411,261,2
-1.377265284,0.98136,0.083557271,0.307673365,35.46040189,0.42338719,10,2
-1.872443591,0.68656,0.442047593,0.078940494,457.8826614,0.76232617,10,40
-1.377148468,0.98108,0.083292831,0.307436702,35.44620214,0.423175,10,2
-1.532961901,0.9965,0.17772435,0.305305296,100.9589563,0.42444112,54,2
-1.377687192,0.98078,0.084299791,0.307585119,35.45510716,0.42452179,10,2
-1.571398595,0.98224,0.243628226,0.101017311,73.06460743,0.74855739,10,10
-1.377724341,0.98,0.085464263,0.308430272,35.50581633,0.42389111,10,2
-1.919590417,0.57486,0.579572813,0.18479786,1601.641652,0.2800426,360,20
-1.378233238,0.98064,0.085561324,0.309619228,35.5771537,0.42460243,10,2
-1.376856378,0.98078,0.083679195,0.30563599,35.33815942,0.42356433,10,2
-1.376949344,0.9807,0.08481465,0.307042589,35.42255532,0.42282503,10,2
-1.378554379,0.97974,0.084779191,0.309330367,35.55982199,0.42553855,10,2
-1.377322503,0.98036,0.083312302,0.307177975,35.43067853,0.42370954,10,2
-1.734154712,0.65442,0.487676651,0.099984643,337.4507808,0.40886694,93,8
-1.377637819,0.98052,0.084020558,0.307676879,35.46061274,0.42427151,10,2
-1.915887718,0.5657,0.590189231,0.176620903,1584.510518,0.27486006,400,26
-1.377433614,0.98096,0.084339537,0.308277945,35.49667672,0.4233617,10,2
-1.600213143,0.99772,0.245125873,0.300091443,158.042978,0.42374097,93,2
-1.37753801,0.9806,0.083309369,0.306951526,35.41709158,0.42451499,10,2
-1.745540224,0.80104,0.465283114,0.275912134,454.320733,0.35215095,321,2
-1.377436718,0.98012,0.084384326,0.307358623,35.44151737,0.42385823,10,2
-1.377062899,0.98122,0.081768155,0.306888363,35.41330181,0.42334502,10,2
-1.377583809,0.98026,0.083040523,0.30734193,35.44051578,0.42430702,10,2
-1.377447038,0.98008,0.0841469,0.306418864,35.38513183,0.42453815,10,2
-1.377969371,0.98064,0.084778745,0.308489014,35.50934084,0.4246534,10,2
-1.624750278,0.99678,0.273300723,0.29644743,187.4572724,0.42007228,113,2
-1.377020995,0.98202,0.082141596,0.307617632,35.4570579,0.42286554,10,2
-1.37782207,0.98026,0.083505606,0.308805827,35.52834962,0.42394993,10,2
-1.377334361,0.9804,0.085234546,0.306779546,35.40677275,0.42402893,10,2
-1.377581593,0.98156,0.083995716,0.30734579,35.44074738,0.42453742,10,2
-1.794520367,0.58532,0.570225737,0.136102874,662.1276225,0.29900793,370,4
-1.572863757,0.98262,0.241235018,0.103008469,73.65465796,0.74995902,10,10
-1.377239914,0.98184,0.082621043,0.307492395,35.44954371,0.4235309,10,2
-1.37793809,0.98108,0.086700052,0.308420312,35.50521874,0.42469491,10,2
-1.376804738,0.9812,0.083410489,0.30645638,35.3873828,0.42292301,10,2
-1.377949448,0.98076,0.08491928,0.308123292,35.48739753,0.42487568,10,2
-1.377815931,0.98082,0.08750246,0.309006749,35.54040497,0.42389554,10,2
-1.377369942,0.9802,0.08309458,0.307809631,35.46857784,0.42337121,10,2
-1.377410509,0.98162,0.081009497,0.306420339,35.38522035,0.42471846,10,2
-1.37803686,0.98074,0.084148037,0.309037054,35.54222322,0.42447765,10,2
-1.377624809,0.98064,0.086198989,0.307764997,35.46589982,0.42419554,10,2
-1.377820349,0.98042,0.0839796,0.308157048,35.4894229,0.42442791,10,2
-1.377478329,0.9806,0.087218236,0.307578693,35.4547216,0.42390889,10,2
-1.377259945,0.98086,0.084179915,0.308642416,35.51854495,0.42260497,10,2
-1.37735269,0.98156,0.082804834,0.306939973,35.41639839,0.42418118,10,2
-1.377897893,0.98114,0.084588627,0.30916417,35.54985017,0.4240737,10,2
-1.527131683,0.98718,0.19060782,0.147850587,68.74770559,0.59512227,14,6
-1.377057665,0.98076,0.084452094,0.306038174,35.36229047,0.42384112,10,2
-1.377089484,0.98176,0.081370408,0.307264505,35.43587027,0.42325545,10,2
-1.833777837,0.69248,0.436180775,0.071793458,349.7626791,0.77565688,10,36
-1.377401398,0.98104,0.083485668,0.307695575,35.46173449,0.42369306,10,2
-1.914800663,0.5669,0.583295334,0.177438763,1558.942847,0.27756631,370,10
-1.377109786,0.98112,0.083884897,0.305514786,35.33088715,0.42442043,10,2
-1.377876691,0.98116,0.083489269,0.30961481,35.57688858,0.42370391,10,2
-1.376971437,0.98058,0.08446526,0.306378198,35.38269188,0.42332904,10,2
-1.377456619,0.97952,0.084423763,0.307107903,35.42647419,0.42397893,10,2
-1.930953714,0.6116,0.550391697,0.187278325,1640.703074,0.30055399,242,24
-1.377680345,0.98082,0.085496578,0.308158819,35.48952917,0.42410859,10,2
-1.377366622,0.98008,0.083479322,0.307588836,35.45533018,0.4234941,10,2
-1.377725026,0.98108,0.083338747,0.309048871,35.54293228,0.42365991,10,2
-1.806405432,0.53386,0.589023312,0.113512819,747.4549882,0.2784072,370,6
-1.378023178,0.98056,0.084480569,0.308192937,35.49157624,0.42499664,10,2
-1.377842125,0.98132,0.083393749,0.307711382,35.46268292,0.42496675,10,2
-1.751602165,0.78418,0.476098542,0.271604258,476.0111964,0.34699091,340,2
-1.377630943,0.98008,0.082828354,0.306713057,35.40278345,0.42484672,10,2
-1.378170134,0.97988,0.084569113,0.308782708,35.52696249,0.42487023,10,2
-1.377599811,0.9813,0.085008145,0.308329087,35.49974524,0.42385272,10,2
-1.376234314,0.97948,0.085184614,0.305519255,35.33115531,0.42167397,10,2
-1.377881364,0.98048,0.083061325,0.309107104,35.54642624,0.42394592,10,2
-1.378100087,0.98094,0.082450808,0.309692744,35.58156462,0.4242337,10,2
-1.937344777,0.63258,0.529960824,0.188419552,1664.728983,0.31242258,192,38
-1.378030771,0.98138,0.084275121,0.308611343,35.51668059,0.42487612,10,2
-1.377385118,0.98086,0.084494553,0.307452983,35.44717901,0.42378408,10,2
-1.377662239,0.98122,0.082997628,0.308284584,35.49707507,0.42404363,10,2
-1.377711617,0.98072,0.083209493,0.308144357,35.48866139,0.42418777,10,2
-1.377214623,0.98116,0.083688813,0.307549227,35.45295365,0.42329574,10,2
-1.376442239,0.9807,0.083224098,0.305868257,35.35209544,0.42223219,10,2
-1.378102188,0.98,0.085672421,0.309522109,35.57132653,0.42418561,10,2
-1.535018787,0.98252,0.202690371,0.114161468,63.2353947,0.67937992,10,8
-1.377938526,0.97964,0.084737824,0.309705606,35.58233637,0.42353406,10,2
-1.377269314,0.98094,0.085270269,0.307575727,35.4545436,0.42338952,10,2
-1.377832075,0.97976,0.085591764,0.308121377,35.4872826,0.42436414,10,2
-1.92754636,0.60536,0.550370296,0.187825036,1614.451929,0.2976663,251,36
-1.745736908,0.80052,0.466019199,0.272749582,454.763079,0.35217758,321,2
-1.376714754,0.98022,0.084713919,0.306438011,35.38628063,0.42250532,10,2
-1.376614161,0.98034,0.084286839,0.305553855,35.33323133,0.4228651,10,2
-1.377911805,0.9809,0.086113037,0.308283209,35.49699256,0.42468408,10,2
-1.377875542,0.98132,0.083644292,0.30795595,35.47735703,0.42488901,10,2
-1.928537447,0.5982,0.558717436,0.18694697,1638.764962,0.29403012,271,40
-1.377954254,0.98066,0.084958858,0.308703662,35.52221973,0.42446467,10,2
-1.377972553,0.97978,0.086516241,0.308290296,35.49741779,0.42464289,10,2
-1.377530226,0.97976,0.086599926,0.30787812,35.47268719,0.42369017,10,2
-1.377366643,0.98102,0.084552812,0.307706944,35.46241667,0.42358435,10,2
-1.378226965,0.98024,0.083976088,0.308671006,35.52026034,0.42517408,10,2
-1.377049787,0.98072,0.084537936,0.3077161,35.46296598,0.42263883,10,2
-1.377022368,0.98068,0.085114578,0.306324863,35.37949178,0.42352695,10,2
-1.377523888,0.9813,0.082401925,0.307970719,35.47824315,0.42389087,10,2
-1.377946104,0.98122,0.085298195,0.308016211,35.48097267,0.4250261,10,2
-1.941183927,0.63888,0.523242432,0.186503854,1664.761551,0.32149614,163,16
-1.376949268,0.98174,0.081388698,0.307780064,35.46680384,0.42250106,10,2
-1.75676355,0.77256,0.486871422,0.264772441,496.2381174,0.34243657,360,2
-1.553515751,0.99676,0.198138773,0.303236949,115.5520085,0.42510717,64,2
-1.874520936,0.55638,0.577395411,0.13943802,1184.793415,0.27853463,350,8
-1.37844493,0.98118,0.083044485,0.309297648,35.5578589,0.42552016,10,2
-1.378050409,0.98046,0.08692029,0.308492952,35.50957714,0.42484446,10,2
-1.377519676,0.98046,0.084745117,0.308122378,35.48734268,0.42361877,10,2
-1.377325485,0.98106,0.085645199,0.306479726,35.38878356,0.42433568,10,2
-1.377380508,0.9806,0.083780131,0.307527704,35.45166225,0.42367117,10,2
-1.378229735,0.9811,0.086522403,0.309146196,35.54877179,0.4250079,10,2
-1.377366651,0.98104,0.083158277,0.306856329,35.41137976,0.42418318,10,2
-1.377122933,0.981,0.082604784,0.307718315,35.46309888,0.42289255,10,2
-1.377156013,0.9813,0.08269939,0.306766534,35.40599205,0.423705,10,2
-1.587531676,0.99788,0.231221559,0.302053766,145.3728504,0.42359529,84,2
-1.37710899,0.98172,0.079337232,0.306810156,35.40860938,0.42362025,10,2
-1.745808513,0.7991,0.465614263,0.273461472,454.5383557,0.35227931,321,2
-1.377177349,0.98102,0.085268119,0.306830306,35.40981835,0.42366853,10,2
-1.973861695,0.7245,0.481781483,0.2065843,1827.711387,0.37946424,74,28
-1.377358253,0.98002,0.085041146,0.307951198,35.4770719,0.42320671,10,2
-1.377375291,0.98172,0.085341751,0.308203969,35.49223811,0.42339001,10,2
-1.377732523,0.98112,0.083562154,0.308772967,35.52637802,0.42388068,10,2
-1.95327888,0.66618,0.514295524,0.199305176,1746.968927,0.3365285,133,38
-1.378099781,0.98054,0.086168378,0.308578266,35.51469598,0.42493783,10,2
-1.377867396,0.981,0.084209612,0.308832824,35.52996942,0.42419396,10,2
-1.377177883,0.98042,0.084413396,0.306185104,35.37110626,0.42401166,10,2
-1.37715896,0.98124,0.082466757,0.30740016,35.44400962,0.42325917,10,2
-1.377526392,0.98104,0.086706241,0.307394873,35.44369241,0.42425286,10,2
-1.377753849,0.97982,0.084331554,0.308340648,35.50043886,0.42400309,10,2
-1.961347627,0.6891,0.49714264,0.203780491,1774.606733,0.35351674,103,40
-1.377416219,0.9814,0.08341367,0.307504585,35.45027512,0.42393418,10,2
-1.377317164,0.98082,0.083434919,0.307949811,35.47698864,0.42323989,10,2
-1.377851073,0.98004,0.086075964,0.30812858,35.48771479,0.42446384,10,2
-1.377225152,0.98048,0.084879458,0.307357961,35.44147764,0.42333388,10,2
-1.37759686,0.98066,0.084089171,0.307921876,35.47531254,0.42401134,10,2
-1.744359675,0.66082,0.45609835,0.057872025,220.1308072,0.67210598,14,26
-1.376772012,0.98126,0.081986787,0.305393066,35.32358396,0.42358719,10,2
-1.377643086,0.9796,0.086845781,0.308510276,35.51061658,0.42353468,10,2
-1.377835893,0.98166,0.084196571,0.30940278,35.56416682,0.42382954,10,2
-1.376783037,0.98142,0.086480097,0.307384538,35.44307228,0.42225506,10,2
-1.377229711,0.98002,0.083138946,0.306580478,35.39482868,0.42380592,10,2
-1.755062127,0.77886,0.483574584,0.269348956,489.7074185,0.34418175,350,2
-1.377229518,0.98146,0.082364147,0.30741786,35.44507163,0.42348418,10,2
-1.725076599,0.73598,0.412987149,0.052176348,163.3546564,0.82757593,10,26
-1.377745456,0.98034,0.086177995,0.308187296,35.49123773,0.42418248,10,2
-1.377936862,0.98172,0.082185209,0.308697999,35.52187997,0.42461509,10,2
-1.37777293,0.98126,0.083021509,0.309469458,35.56816746,0.42353368,10,2
-1.401019651,0.98566,0.091794177,0.327039074,41.52793052,0.42517315,14,2
-1.377649915,0.98056,0.083501448,0.308243929,35.49463572,0.42391621,10,2
-1.377791765,0.98086,0.084531347,0.308387537,35.50325225,0.42426774,10,2
-1.701186593,0.89728,0.393146126,0.284660307,321.5865282,0.38830077,212,2
-1.377828673,0.98044,0.086745362,0.307526893,35.45161356,0.42489619,10,2
-1.377789008,0.9807,0.084780815,0.308308691,35.49852146,0.4242857,10,2
-1.813708448,0.6453,0.462743326,0.063714307,370.2958314,0.62656253,14,32
-1.377612787,0.98054,0.082772681,0.307951061,35.47706366,0.4240134,10,2
-1.924354339,0.58678,0.565474742,0.184854986,1616.919902,0.28811439,301,14
-1.377838375,0.98104,0.082241649,0.308213732,35.49282394,0.42455287,10,2
-1.377174483,0.97988,0.085307056,0.306989972,35.41939829,0.4233394,10,2
-1.378012769,0.97964,0.085083059,0.30817273,35.49036381,0.42481201,10,2
-1.377720857,0.98042,0.086813306,0.307777959,35.46667755,0.42441472,10,2
-1.377611116,0.98142,0.082249663,0.307593419,35.45560514,0.42442085,10,2
-1.377626466,0.97968,0.084727454,0.307876041,35.47256247,0.42394588,10,2
-1.377507518,0.97978,0.088275957,0.306580729,35.39484374,0.42453863,10,2
-1.377866106,0.98162,0.083855432,0.308338936,35.50033618,0.4246497,10,2
-1.377571643,0.98018,0.085400234,0.307101757,35.42610541,0.42442649,10,2
-1.553335722,0.99718,0.196762,0.302666134,115.3664935,0.42535816,64,2
-1.377611125,0.97966,0.085496224,0.308535614,35.51213686,0.42343878,10,2
-1.377017153,0.98122,0.083039217,0.306706617,35.40239702,0.42334441,10,2
-1.377117207,0.98076,0.082568606,0.306755305,35.40531832,0.42350525,10,2
-1.37720942,0.9804,0.082233031,0.308357133,35.50142799,0.42257844,10,2
-1.377877958,0.98156,0.083025637,0.308962264,35.53773585,0.42423613,10,2
-1.37791472,0.98124,0.083923592,0.308752191,35.52513147,0.42442687,10,2
-1.377131492,0.9818,0.085799872,0.306525429,35.39152577,0.42389718,10,2
-1.3771059,0.981,0.084747456,0.306765206,35.40591233,0.42351083,10,2
-1.377634255,0.98076,0.084476835,0.307688255,35.46129532,0.42429775,10,2
-1.378163177,0.98044,0.083293074,0.308687936,35.52127616,0.4250203,10,2
-1.377500717,0.98064,0.086059719,0.308315658,35.49893947,0.42346398,10,2
-1.37680993,0.98018,0.083806341,0.307059248,35.42355486,0.42232958,10,2
-1.377833965,0.98132,0.084241893,0.309102366,35.54614193,0.42397117,10,2
-1.378242081,0.98024,0.083345995,0.30876112,35.52566718,0.42515337,10,2
-1.714833719,0.8049,0.424772242,0.176202723,317.4256429,0.41236515,133,4
-1.378064197,0.98102,0.084272881,0.308547906,35.51287436,0.42494784,10,2
-1.377714074,0.98048,0.083318489,0.307487149,35.44922895,0.42461043,10,2
-1.377353888,0.98028,0.084709453,0.306919112,35.41514669,0.42396371,10,2
-1.377059326,0.98056,0.083432744,0.306896059,35.41376356,0.4232085,10,2
-1.37707749,0.9797,0.084866291,0.304923276,35.29539655,0.42448437,10,2
-1.377678255,0.98042,0.086043789,0.307623263,35.45739581,0.42440378,10,2
-1.919823994,0.57038,0.582223666,0.182746226,1603.237245,0.27950906,360,34
-1.377614418,0.9805,0.08465174,0.308196498,35.4917899,0.42383909,10,2
-1.3781799,0.9806,0.083513272,0.309332721,35.55996329,0.42464579,10,2
-1.376703439,0.9801,0.083599677,0.30751624,35.45097439,0.42170025,10,2
-1.377448188,0.98102,0.082495739,0.307574429,35.45446576,0.42390484,10,2
-1.377708605,0.98014,0.084072465,0.307818271,35.46909625,0.42430067,10,2
-1.378151801,0.98046,0.084033026,0.30838756,35.50325357,0.42520243,10,2
-1.377190039,0.98124,0.084813246,0.307340712,35.44044271,0.42338746,10,2
-1.377519366,0.98118,0.08654473,0.307471616,35.44829695,0.42420524,10,2
-1.37733666,0.98142,0.084343218,0.307809093,35.46854558,0.42350272,10,2
-1.937641481,0.62538,0.54070739,0.185331063,1672.006396,0.31048663,202,26
-1.377972219,0.98084,0.084960659,0.309211152,35.55266914,0.42419361,10,2
-1.377031309,0.98134,0.082918889,0.307232967,35.43397803,0.42303809,10,2
-1.377677086,0.98136,0.082308975,0.308548001,35.51288008,0.42392688,10,2
-1.378437848,0.98074,0.084732195,0.308851819,35.53110916,0.42573134,10,2
-1.377242822,0.98154,0.082185594,0.306596437,35.39578621,0.42411091,10,2
-1.376543536,0.98022,0.085657324,0.306103052,35.3661831,0.42226233,10,2
-1.377334622,0.98044,0.084783581,0.307696884,35.46181306,0.42339541,10,2
-1.37711406,0.97996,0.083956833,0.306631563,35.39789379,0.42343606,10,2
-1.377586119,0.98144,0.083716848,0.307673758,35.4604255,0.42429834,10,2
-1.377443412,0.98068,0.08527499,0.307788133,35.467288,0.42367961,10,2
-1.377576962,0.98176,0.084441278,0.307240738,35.43444426,0.42463489,10,2
-1.377473535,0.98124,0.083196686,0.308203566,35.49221393,0.42357651,10,2
-1.376588038,0.98244,0.08301336,0.306334229,35.38005374,0.4226315,10,2
-1.378223982,0.97988,0.086859172,0.308224817,35.493489,0.42541189,10,2
-1.378356122,0.98066,0.084260401,0.309133645,35.54801868,0.42528988,10,2
-1.377282927,0.98118,0.083947248,0.307904768,35.47428606,0.42324185,10,2
-1.493214497,0.98308,0.160618642,0.146658322,54.39787199,0.59837291,10,6
-1.37725119,0.98124,0.083736226,0.307298248,35.43789491,0.42358791,10,2
-1.73586477,0.82432,0.448392677,0.275602672,419.379901,0.36188796,291,2
-1.377719155,0.98006,0.086141369,0.308494718,35.50968308,0.42384265,10,2
-1.377540069,0.98042,0.083204123,0.307947954,35.47687726,0.42379023,10,2
-1.377074443,0.97992,0.084669982,0.306870289,35.41221732,0.42315119,10,2
-1.878560712,0.69596,0.441791212,0.08301457,478.5610093,0.76303702,10,40
-1.37718019,0.9809,0.08728099,0.307173684,35.43042104,0.42341426,10,2
-1.800573331,0.69014,0.431152129,0.064340035,279.1856435,0.77956963,10,34
-1.73270252,0.83236,0.443352016,0.279008587,409.0070643,0.36478435,281,2
-1.377638271,0.98024,0.086049882,0.307916089,35.47496531,0.42405392,10,2
-1.377877403,0.98096,0.085879967,0.308424061,35.50544365,0.42450027,10,2
-1.678897278,0.81398,0.394366174,0.111850632,193.7239981,0.53493841,44,8
-1.377554561,0.98166,0.086393379,0.308794966,35.52769798,0.42346734,10,2
-1.377760612,0.98116,0.08177659,0.307719094,35.46314566,0.42470351,10,2
-1.377306511,0.98046,0.084119838,0.306543187,35.39259123,0.4241277,10,2
-1.858635632,0.69572,0.439796199,0.080594945,415.9449779,0.7697225,10,38
-1.924564179,0.636,0.51454997,0.166834878,1462.624214,0.32752471,143,14
-1.377471167,0.98102,0.08309512,0.30633932,35.38035922,0.42483474,10,2
-1.377201444,0.97962,0.084900877,0.306516813,35.39100876,0.42369796,10,2
-1.377533331,0.9799,0.085331138,0.307840936,35.47045617,0.42375057,10,2
-1.377988117,0.98062,0.086277283,0.310266294,35.61597765,0.42346244,10,2
-1.37735957,0.98028,0.085179491,0.307333959,35.44003754,0.42368931,10,2
-1.377407197,0.9804,0.084233197,0.306759146,35.40554876,0.42424694,10,2
