Reward,Total Success,Total Congestion,N_Average Delay,Total Average Delay,Mean Slot Energy,Backoff Indicator,MaxTx
-0.7925328893991626,0.40612,0.5763447829454202,0.10784813777771926,122.69117502216093,0.9902943000000001,20,10
-0.7928354441627591,0.40534,0.5781142726669887,0.0994150624375875,122.87704149602803,0.9903207900000001,20,10
-1.0895460027688646,0.39622,0.6597745618725426,0.15420474900236694,1381.7120286709403,0.24882907,400,40
-0.7783895441815486,0.40542,0.5725651068532199,0.0657609795435119,97.55719994080214,1.27495462,10,17
-1.090054763072554,0.3954,0.658506794391619,0.1617498394659142,1385.4036418816388,0.2490504,400,24
-0.8583941634727049,0.40222,0.616705837104554,0.29431774861636195,259.8121426085227,0.45234357000000003,165,2
-0.8338800115988575,0.40446,0.5803437090262937,0.0557669973934225,207.4442960985017,0.5486772200000001,35,15
-0.9494320377983825,0.3948,0.6566941937330637,0.2562134380107224,526.8647416413373,0.30019259,400,2
-0.7901772373085338,0.40458,0.5731481430050098,0.04829195028092413,118.65455534134163,1.02389708,11,22
-0.7710753431524541,0.40562,0.5718149904515629,0.1206630992964704,77.93486514471672,1.7073691500000001,10,10
-0.7721773951159134,0.40408,0.5759770675446585,0.11799738817903518,78.35864185309839,1.70995935,10,10
-1.089848421777146,0.39666,0.6576937484857248,0.15639466042310615,1384.6713054000907,0.24898109,400,17
-1.091179837414706,0.39648,0.6571813814201491,0.16193216265578295,1396.66202582728,0.24902171,400,40
-0.9201345465038352,0.39842,0.6439621614717385,0.2730191976427675,423.7986044877265,0.33538046000000005,302,2
-1.0885477415682334,0.39484,0.6594407235473568,0.1619835773826852,1371.1827069192584,0.24911526,400,40
-1.0901524334544983,0.39596,0.6593258635772776,0.1578158001809056,1386.8411455702596,0.24898814,400,40
-1.087074170936623,0.40234,0.6007927486990718,0.1572459625124886,1286.761147288363,0.3242353,99,40
-1.089804772813081,0.39578,0.6594136512829405,0.16755560247056445,1383.4159381474556,0.24907974,400,40
-0.7719455740617558,0.40638,0.5747635576492065,0.10479427927701433,83.54436734091244,1.5434269,10,12
-1.0887397404548431,0.39428,0.659320010124097,0.16232079819259698,1372.3786649081871,0.24917489,400,35
-0.9143036189805569,0.40396,0.5725360851769875,0.05242860108006965,289.6287256163977,0.88478395,10,40
-0.9199616316995649,0.40638,0.5729617649143325,0.05254944049442103,301.02972587233626,0.88519931,10,40
-0.9178331811154165,0.4059,0.5718095176691448,0.053966363795238496,297.3552599162355,0.88132966,10,40
-0.7831913602675391,0.40662,0.5720915997169017,0.05803526794942333,105.79395996261866,1.16846085,10,20
-0.7683421861899767,0.4056,0.5735054607545486,0.14929185842647516,70.74506903353057,1.92556649,10,8
-1.0864073028024843,0.3994,0.6287507364060168,0.15852073012431092,1323.2108162243364,0.2798432,202,28
-0.793753567304445,0.40552,0.5752344449900134,0.042888766599866436,118.8608206746893,1.06970068,10,24
-1.0960582249626662,0.40552,0.5772961240754501,0.14825498242343482,1209.7113335963702,0.49717227,21,40
-1.085005143246377,0.4023,0.6145203658388697,0.15287820788940365,1301.9413373104649,0.29108100000000003,163,38
-0.9122792639788179,0.40406,0.573768545424172,0.04949418416867786,286.0008909567886,0.88347348,10,40
-0.9164348804358862,0.40562,0.5735817789763655,0.05155263712130475,294.35318771263746,0.8827282900000001,10,40
-0.912024719705717,0.40534,0.573911835945958,0.05240256994079475,285.82518379631915,0.88294403,10,40
-1.0881872712138732,0.39916,0.6395027732380435,0.16406111340547203,1357.3792965226976,0.26216059999999997,290,40
-0.9117757608564425,0.40494,0.5723427987594094,0.05154201382160376,285.01847187237615,0.88470477,10,40
-1.0888731980883661,0.39774,0.6508520327368641,0.15994163483860183,1372.5053552572033,0.25281549999999997,362,16
-0.9496729008840976,0.39658,0.6569790661706336,0.25569204195874884,528.3840839174945,0.29993727000000003,400,2
-0.8878551096526021,0.40018,0.6269281221999919,0.28104438204601806,330.3644859813084,0.38587284,223,2
-0.8631690409278592,0.40602,0.5717894825468586,0.04495063409082983,203.32037830648736,0.9175002600000001,10,35
-1.0860310899896508,0.39766,0.6405603372008217,0.15579724623997118,1336.6026756525675,0.26255042,287,40
-1.0870727030425311,0.3975,0.643791580564211,0.16477055096515075,1350.817610062893,0.25774089,322,40
-0.9113403875515876,0.4041,0.5733541346039476,0.05076432850085914,284.27418955704036,0.88325173,10,40
-1.0859791081630135,0.40026,0.6311763624785502,0.1544541315634544,1330.6323889471844,0.26979856,245,40
-1.086519768850944,0.40086,0.6232009978555008,0.15566380406010416,1323.7976350845681,0.28136794,195,40
-0.9052011537201744,0.39994,0.6350925328525523,0.2739854159942189,378.66074911236683,0.35559500000000005,264,2
-0.9489410310505804,0.39568,0.6540976904151748,0.2575163666330532,525.5948241002831,0.29982733,400,2
-0.9070014976062677,0.40664,0.5731147680892481,0.04953350570997442,277.0509049773756,0.88071291,10,40
-0.8917956720016332,0.39906,0.631246629621198,0.2810160398676037,340.1684458477422,0.38045214,230,2
-1.0897268301487477,0.39734,0.6415951137223265,0.15680210172590306,1368.6341168772335,0.26312204000000006,285,40
-1.0870008329107976,0.4004,0.6300452299564271,0.15623528812622042,1334.8446553446554,0.27444076,223,40
-1.0894254364313787,0.39682,0.6580214293102881,0.16123015443222852,1381.0071064966482,0.24893525,400,40
-1.089222927717228,0.39564,0.6607866270117599,0.15910295393370485,1378.125770902841,0.24897322,400,14
-0.7836019827788631,0.40322,0.5921105882121177,0.3256753285306997,126.10123505778483,0.82314343,66,2
-0.915716911725546,0.40526,0.5721742251869355,0.052269941930290956,292.98529339189656,0.88216206,10,40
-0.7715945126362612,0.4048,0.5750233539989346,0.09262728378340898,83.22850790513834,1.54462246,10,12
-1.0869049253934575,0.39968,0.6248302666294827,0.15254613679328835,1330.4222377902322,0.27730421,211,40
-0.9495028905267607,0.39572,0.6603324072717031,0.2604357698805794,527.4541089659355,0.30008262,400,2
-1.061445305450891,0.3991,0.6351063513330389,0.1391379825791842,1133.5823101979454,0.26729606,265,10
-0.9226972537550261,0.40548,0.5745133199320188,0.05676806186615657,306.51711551741147,0.88414983,10,40
-1.088576330338288,0.3962,0.6588233792294097,0.1634357621028428,1372.6996466431096,0.24901349,400,21
-0.9494846054383567,0.39702,0.6568590213768017,0.2580726411767683,527.9838295299985,0.2996612,400,2
-0.9122583548561409,0.40546,0.5748592196851084,0.05194423981504747,286.3308834410299,0.88265914,10,40
-1.0884320326050203,0.39608,0.6591956191946953,0.15970535421660628,1371.3014037568169,0.24900775,400,40
